"","Date","Count","Order","Family","Guild","Genus","stage","farm","family_english","date","julian_date"
"480","4/20/18",9,"半翅目","稻蝨科","稻害者","白背飛蝨","分糵盛期","MC1","Delphacidae",2018-04-20,110
"481","5/3/18",1,"半翅目","稻蝨科","稻害者","白背飛蝨","分糵盛期","MC1","Delphacidae",2018-05-03,123
"482","5/18/18",12,"半翅目","稻蝨科","稻害者","白背飛蝨","孕穗期","MC1","Delphacidae",2018-05-18,138
"483","6/2/18",6,"半翅目","稻蝨科","稻害者","白背飛蝨","孕穗期","MC1","Delphacidae",2018-06-02,153
"484","6/16/18",5,"半翅目","稻蝨科","稻害者","白背飛蝨","乳熟期","MC1","Delphacidae",2018-06-16,167
"485","4/2/18",1,"半翅目","稻蝨科","稻害者","班飛蝨","分糵期","MC1","Delphacidae",2018-04-02,92
"486","5/18/18",5,"半翅目","稻蝨科","稻害者","斑飛蝨","孕穗期","MC1","Delphacidae",2018-05-18,138
"487","6/16/18",6,"半翅目","稻蝨科","稻害者","斑飛蝨","乳熟期","MC1","Delphacidae",2018-06-16,167
"488","6/30/18",4,"半翅目","稻蝨科","稻害者","斑飛蝨","乳熟期","MC1","Delphacidae",2018-06-30,181
"489","4/20/18",4,"半翅目","稻蝨科","稻害者","褐飛蝨","分糵盛期","MC1","Delphacidae",2018-04-20,110
"490","4/2/18",2,"半翅目","稻蝨科","稻害者","褐飛蝨","分糵期","MC1","Delphacidae",2018-04-02,92
"491","6/30/18",1,"半翅目","稻蝨科","稻害者","褐飛蝨","乳熟期","MC1","Delphacidae",2018-06-30,181
"492","6/30/18",2,"半翅目","緣椿科","稻害者","稻刺緣椿","乳熟期","MC1","Coreidae",2018-06-30,181
"493","4/20/18",1,"半翅目","蔓椿科","稻害者","稻赤蔓椿","分糵盛期","MC1","Pentatomidae",2018-04-20,110
"494","5/18/18",3,"半翅目","蔓椿科","稻害者","稻赤蔓椿","孕穗期","MC1","Pentatomidae",2018-05-18,138
"495","6/2/18",11,"半翅目","蔓椿科","稻害者","稻赤蔓椿","孕穗期","MC1","Pentatomidae",2018-06-02,153
"496","6/16/18",15,"半翅目","蔓椿科","稻害者","稻赤蔓椿","乳熟期","MC1","Pentatomidae",2018-06-16,167
"497","6/30/18",2,"半翅目","蔓椿科","稻害者","稻赤蔓椿","乳熟期","MC1","Pentatomidae",2018-06-30,181
"498","5/3/18",1,"直翅目","蝗科","稻害者","小稻蝗","分糵盛期","MC1","Acrididae",2018-05-03,123
"499","6/2/18",2,"直翅目","蝗科","稻害者","小稻蝗","孕穗期","MC1","Acrididae",2018-06-02,153
"500","6/16/18",1,"直翅目","蝗科","稻害者","小稻蝗","乳熟期","MC1","Acrididae",2018-06-16,167
"501","6/30/18",4,"直翅目","蝗科","稻害者","小稻蝗","乳熟期","MC1","Acrididae",2018-06-30,181
"502","6/2/18",4,"直翅目","蝗科","稻害者","台灣稻蝗","孕穗期","MC1","Acrididae",2018-06-02,153
"503","6/30/18",1,"直翅目","蝗科","稻害者","台灣稻蝗","乳熟期","MC1","Acrididae",2018-06-30,181
"504","4/20/18",2,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","分糵盛期","MC1","Coccinellidae",2018-04-20,110
"505","6/2/18",4,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","孕穗期","MC1","Coccinellidae",2018-06-02,153
"506","6/30/18",3,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","乳熟期","MC1","Coccinellidae",2018-06-30,181
"507","6/16/18",1,"雙翅目","縞蠅科","中性物種","","乳熟期","MC1","Lauxaniidae",2018-06-16,167
"508","5/3/18",1,"鱗翅目","螟蛾科","稻害者","瘤野螟","分糵盛期","MC1","Pyralidae",2018-05-03,123
"509","4/20/18",1,"蜘蛛目","貓蛛科","掠食者","","分糵盛期","MC1","Oxyopidae",2018-04-20,110
"510","6/2/18",2,"蜘蛛目","貓蛛科","掠食者","","孕穗期","MC1","Oxyopidae",2018-06-02,153
"511","6/16/18",3,"蜘蛛目","貓蛛科","掠食者","","乳熟期","MC1","Oxyopidae",2018-06-16,167
"512","6/30/18",1,"蜘蛛目","貓蛛科","掠食者","","乳熟期","MC1","Oxyopidae",2018-06-30,181
"513","6/16/18",2,"雙翅目","頭蠅科","掠食者","葉蟬頭蠅","乳熟期","MC1","Pipunculidae",2018-06-16,167
"514","6/30/18",1,"雙翅目","頭蠅科","擬寄生者","","乳熟期","MC1","Pipunculidae",2018-06-30,181
"515","5/18/18",2,"雙翅目","糞蠅科","中性物種","","孕穗期","MC1","Scathophagidae",2018-05-18,138
"516","6/16/18",1,"膜翅目","繭蜂科","擬寄生者","orange","乳熟期","MC1","Braconidae",2018-06-16,167
"517","6/16/18",1,"蜘蛛目","蟹蛛科","掠食者","","乳熟期","MC1","Thomisidae",2018-06-16,167
"518","6/30/18",1,"蜘蛛目","蟹蛛科","掠食者","","乳熟期","MC1","Thomisidae",2018-06-30,181
"519","4/2/18",7,"雙翅目","蠓科","中性物種","毛蠓","分糵期","MC1","Ceratopogonidae",2018-04-02,92
"520","4/2/18",4,"雙翅目","蠓科","掠食者","尼蠓","分糵期","MC1","Ceratopogonidae",2018-04-02,92
"521","6/2/18",1,"半翅目","蠟蟬科","稻害者","條紋廣翅蠟蟬","孕穗期","MC1","Fulgoridae",2018-06-02,153
"522","6/30/18",1,"半翅目","蠟蟬科","稻害者","","乳熟期","MC1","Fulgoridae",2018-06-30,181
"523","4/20/18",1,"膜翅目","纓小蜂科","擬寄生者","anaphes","分糵盛期","MC1","Mymaridae",2018-04-20,110
"525","3/15/18",1,"膜翅目","蟻科","掠食者","花居單家蟻","分糵期","MC2","Formicidae",2018-03-15,74
"526","6/30/18",1,"雙翅目","桿蠅科","掠食者","Ana","乳熟期","MC2","Chloropidae",2018-06-30,181
"527","4/2/18",2,"雙翅目","搖蚊科","中性物種","小刺搖蚊","分糵盛期","MC2","Chironomidae",2018-04-02,92
"528","4/2/18",1,"鞘翅目","象鼻蟲科","稻害者","水稻水象鼻蟲","分糵盛期","MC2","Curculionidae",2018-04-02,92
"529","4/20/18",1,"鞘翅目","金花蟲科","植食者","凹脛葉蚤","分糵盛期","MC2","Chrysomelidae",2018-04-20,110
"530","5/18/18",9,"半翅目","稻蝨科","稻害者","白背飛蝨","孕穗期","MC2","Delphacidae",2018-05-18,138
"531","4/2/18",101,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵盛期","MC2","Chironomidae",2018-04-02,92
"532","4/20/18",86,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵盛期","MC2","Chironomidae",2018-04-20,110
"533","3/15/18",3,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵期","MC2","Chironomidae",2018-03-15,74
"534","4/2/18",103,"雙翅目","搖蚊科","中性物種","克利搖蚊","分糵盛期","MC2","Chironomidae",2018-04-02,92
"535","4/20/18",31,"雙翅目","搖蚊科","中性物種","克利搖蚊","分糵盛期","MC2","Chironomidae",2018-04-20,110
"536","5/3/18",1,"雙翅目","沼蠅科","中性物種","長角沼蠅","分糵盛期","MC2","Sciomyzidae",2018-05-03,123
"537","5/18/18",2,"雙翅目","沼蠅科","中性物種","長角沼蠅","孕穗期","MC2","Sciomyzidae",2018-05-18,138
"538","6/16/18",3,"雙翅目","沼蠅科","中性物種","長角沼蠅","孕穗期","MC2","Sciomyzidae",2018-06-16,167
"539","6/30/18",1,"雙翅目","沼蠅科","中性物種","長角沼蠅","乳熟期","MC2","Sciomyzidae",2018-06-30,181
"540","4/2/18",1,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","分糵盛期","MC2","Cicadellidae",2018-04-02,92
"541","5/18/18",5,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","孕穗期","MC2","Cicadellidae",2018-05-18,138
"542","6/30/18",140,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","乳熟期","MC2","Cicadellidae",2018-06-30,181
"543","6/30/18",2,"半翅目","稻蝨科","稻害者","斑飛蝨","乳熟期","MC2","Delphacidae",2018-06-30,181
"544","4/2/18",1,"蜘蛛","長腳蛛科","掠食者","華麗長腳蛛","分糵盛期","MC2","Tetragnathidae",2018-04-02,92
"545","4/20/18",2,"蜘蛛","長腳蛛科","掠食者","華麗長腳蛛","分糵盛期","MC2","Tetragnathidae",2018-04-20,110
"546","5/3/18",1,"蜘蛛目","長腳蛛科","掠食者","華麗長腳蛛","分糵盛期","MC2","Tetragnathidae",2018-05-03,123
"547","6/30/18",4,"半翅目","葉蟬科","稻害者","黑條黑尾葉蟬","乳熟期","MC2","Cicadellidae",2018-06-30,181
"548","6/30/18",1,"半翅目","椿科","稻害者","黑椿象","乳熟期","MC2","Pentatomidae",2018-06-30,181
"549","6/30/18",4,"半翅目","緣椿科","稻害者","稻刺緣椿","乳熟期","MC2","Coreidae",2018-06-30,181
"550","5/18/18",5,"纓翅目","薊馬科","稻害者","稻薊馬","孕穗期","MC2","Thripidae",2018-05-18,138
"551","4/2/18",57,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵盛期","MC2","Chironomidae",2018-04-02,92
"552","4/20/18",55,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵盛期","MC2","Chironomidae",2018-04-20,110
"553","5/3/18",3,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵盛期","MC2","Chironomidae",2018-05-03,123
"554","4/2/18",298,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","分糵盛期","MC2","Chironomidae",2018-04-02,92
"555","5/3/18",3,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","分糵盛期","MC2","Chironomidae",2018-05-03,123
"556","6/16/18",1,"雙翅目","大蚊科","掠食者","","孕穗期","MC2","Tipulidae",2018-06-16,167
"557","6/30/18",7,"雙翅目","大蚊科","掠食者","","乳熟期","MC2","Tipulidae",2018-06-30,181
"558","5/18/18",3,"雙翅目","小花蠅科","中性物種","","孕穗期","MC2","Anthomyzidae",2018-05-18,138
"559","6/30/18",1,"膜翅目","小繭蜂科","擬寄生者","","乳熟期","MC2","Braconidae",2018-06-30,181
"560","4/2/18",1,"雙翅目","日蠅科","中性物種","","分糵盛期","MC2","Heleomyzidae",2018-04-02,92
"561","5/18/18",3,"雙翅目","日蠅科","中性物種","","孕穗期","MC2","Heleomyzidae",2018-05-18,138
"562","6/16/18",3,"雙翅目","果實蠅科","中性物種","","孕穗期","MC2","Tephritidae",2018-06-16,167
"563","6/16/18",1,"鞘翅目","花蚤科","植食者","","孕穗期","MC2","Mordellidae",2018-06-16,167
"564","4/20/18",1,"半翅目","花椿科","掠食者","","分糵盛期","MC2","Anthocoridae",2018-04-20,110
"565","6/16/18",1,"半翅目","花椿科","掠食者","","孕穗期","MC2","Anthocoridae",2018-06-16,167
"566","4/2/18",1,"膜翅目","金小蜂科","擬寄生者","","分糵盛期","MC2","Pteromalidae",2018-04-02,92
"567","4/20/18",1,"膜翅目","金小蜂科","擬寄生者","","分糵盛期","MC2","Pteromalidae",2018-04-20,110
"568","6/16/18",2,"膜翅目","金小蜂科","擬寄生者","","孕穗期","MC2","Pteromalidae",2018-06-16,167
"569","4/20/18",1,"鞘翅目","金花蟲科","植食者","","分糵盛期","MC2","Chrysomelidae",2018-04-20,110
"570","5/18/18",1,"鞘翅目","金花蟲科","植食者","","孕穗期","MC2","Chrysomelidae",2018-05-18,138
"571","5/3/18",4,"蜘蛛目","金蛛科","掠食者","","分糵盛期","MC2","Araneidae",2018-05-03,123
"572","5/18/18",2,"蜘蛛目","金蛛科","掠食者","","孕穗期","MC2","Araneidae",2018-05-18,138
"573","6/16/18",1,"蜘蛛目","金蛛科","掠食者","","孕穗期","MC2","Araneidae",2018-06-16,167
"574","6/30/18",1,"蜘蛛目","金蛛科","掠食者","","乳熟期","MC2","Araneidae",2018-06-30,181
"575","4/2/18",4,"雙翅目","長足虻科","掠食者","","分糵盛期","MC2","Dolichopodidae",2018-04-02,92
"576","4/20/18",10,"雙翅目","長足虻科","掠食者","","分糵盛期","MC2","Dolichopodidae",2018-04-20,110
"577","6/30/18",1,"雙翅目","長足虻科","掠食者","","乳熟期","MC2","Dolichopodidae",2018-06-30,181
"578","5/18/18",1,"鱗翅目","毒蛾科","植食者","","孕穗期","MC2","Lymantriidae",2018-05-18,138
"579","4/20/18",1,"膜翅目","姬蜂科","擬寄生者","","分糵盛期","MC2","Ichneumonidae",2018-04-20,110
"580","5/3/18",1,"雙翅目","家蠅科","中性物種","","分糵盛期","MC2","Muscidae",2018-05-03,123
"581","6/16/18",1,"雙翅目","家蠅科","中性物種","","孕穗期","MC2","Muscidae",2018-06-16,167
"582","6/30/18",1,"蜘蛛目","狼蛛科","掠食者","","乳熟期","MC2","Lycosidae",2018-06-30,181
"583","6/30/18",2,"半翅目","荔椿科","植食者","","乳熟期","MC2","Tessaratomidae",2018-06-30,181
"584","3/15/18",1,"膜翅目","蚜小蜂科","擬寄生者","","分糵期","MC2","Aphelinidae",2018-03-15,74
"585","4/2/18",1,"半翅目","蚜科","稻害者","","分糵盛期","MC2","Aphididae",2018-04-02,92
"586","5/3/18",2,"雙翅目","寄蠅科","擬寄生者","","分糵盛期","MC2","Tachinidae",2018-05-03,123
"587","4/2/18",4,"雙翅目","渚蠅科","中性物種","","分糵盛期","MC2","Ephydridae",2018-04-02,92
"588","4/20/18",10,"雙翅目","渚蠅科","中性物種","","分糵盛期","MC2","Ephydridae",2018-04-20,110
"589","5/3/18",1,"雙翅目","渚蠅科","中性物種","","分糵盛期","MC2","Ephydridae",2018-05-03,123
"590","5/3/18",1,"蜘蛛目","袋蛛科","掠食者","","分糵盛期","MC2","Clubionidae ",2018-05-03,123
"591","6/16/18",1,"雙翅目","廁蠅科","中性物種","","孕穗期","MC2","Fanniidae",2018-06-16,167
"592","6/30/18",1,"半翅目","蛛緣椿科","稻害者","","乳熟期","MC2","Alydidae",2018-06-30,181
"593","5/3/18",2,"雙翅目","黑翅蕈蚋科","中性物種","","分糵盛期","MC2","Sciaridae",2018-05-03,123
"594","6/16/18",1,"半翅目","椿科","稻害者","","孕穗期","MC2","Pentatomidae",2018-06-16,167
"595","4/20/18",2,"半翅目","葉蟬科","稻害者","","分糵盛期","MC2","Cicadellidae",2018-04-20,110
"596","6/16/18",48,"半翅目","葉蟬科","稻害者","","孕穗期","MC2","Cicadellidae",2018-06-16,167
"597","4/2/18",1,"膜翅目","釉小蜂科","擬寄生者","","分糵盛期","MC2","Eulophidae",2018-04-02,92
"598","6/16/18",1,"膜翅目","釉小蜂科","擬寄生者","","孕穗期","MC2","Eulophidae",2018-06-16,167
"599","6/30/18",1,"雙翅目","實蠅科","中性物種","","乳熟期","MC2","Tephritidae",2018-06-30,181
"600","4/20/18",15,"半翅目","稻蝨科","稻害者","","分糵盛期","MC2","Delphacidae",2018-04-20,110
"601","5/3/18",5,"半翅目","稻蝨科","稻害者","","分糵盛期","MC2","Delphacidae",2018-05-03,123
"602","6/16/18",57,"半翅目","稻蝨科","稻害者","","孕穗期","MC2","Delphacidae",2018-06-16,167
"603","6/30/18",1,"膜翅目","緣腹細蜂科","擬寄生者","","乳熟期","MC2","Scelionidae",2018-06-30,181
"604","6/30/18",1,"半翅目","蔓椿科","稻害者","","乳熟期","MC2","Pentatomidae",2018-06-30,181
"605","4/20/18",2,"直翅目","蝗科","稻害者","","分糵盛期","MC2","Acrididae",2018-04-20,110
"606","6/16/18",4,"鞘翅目","瓢蟲科","掠食者","","孕穗期","MC2","Coccinellidae",2018-06-16,167
"607","6/30/18",9,"鞘翅目","瓢蟲科","掠食者","","乳熟期","MC2","Coccinellidae",2018-06-30,181
"608","6/16/18",1,"鱗翅目","螟蛾科","稻害者","","孕穗期","MC2","Pyralidae",2018-06-16,167
"609","4/2/18",1,"蜘蛛","貓蛛科","掠食者","","分糵盛期","MC2","Oxyopidae",2018-04-02,92
"610","5/3/18",1,"蜘蛛目","貓蛛科","掠食者","","分糵盛期","MC2","Oxyopidae",2018-05-03,123
"611","5/18/18",1,"蜘蛛目","貓蛛科","掠食者","","孕穗期","MC2","Oxyopidae",2018-05-18,138
"612","6/16/18",1,"蜘蛛目","貓蛛科","掠食者","","孕穗期","MC2","Oxyopidae",2018-06-16,167
"613","6/30/18",1,"蜘蛛目","貓蛛科","掠食者","","乳熟期","MC2","Oxyopidae",2018-06-30,181
"614","6/16/18",6,"雙翅目","頭蠅科","擬寄生者","","孕穗期","MC2","Pipunculidae",2018-06-16,167
"615","6/30/18",2,"雙翅目","頭蠅科","擬寄生者","","乳熟期","MC2","Pipunculidae",2018-06-30,181
"616","6/30/18",2,"半翅目","龜椿科","植食者","","乳熟期","MC2","Plataspidae ",2018-06-30,181
"617","4/20/18",2,"纓翅目","薊馬科","稻害者","","分糵盛期","MC2","Thripidae",2018-04-20,110
"618","5/3/18",1,"纓翅目","薊馬科","稻害者","","分糵盛期","MC2","Thripidae",2018-05-03,123
"619","5/3/18",2,"蜘蛛目","蟹蛛科","掠食者","","分糵盛期","MC2","Thomisidae",2018-05-03,123
"620","6/16/18",7,"蜘蛛目","蟹蛛科","掠食者","","孕穗期","MC2","Thomisidae",2018-06-16,167
"621","6/30/18",5,"蜘蛛目","蟹蛛科","掠食者","","乳熟期","MC2","Thomisidae",2018-06-30,181
"622","4/20/18",1,"膜翅目","蟻科","掠食者","","分糵盛期","MC2","Formicidae",2018-04-20,110
"623","6/30/18",1,"膜翅目","蟻科","中性物種","","乳熟期","MC2","Formicidae",2018-06-30,181
"624","5/18/18",1,"雙翅目","蠓科","中性物種","","孕穗期","MC2","Ceratopogonidae",2018-05-18,138
"625","6/30/18",1,"半翅目","蠟蟬科","稻害者","","乳熟期","MC2","Fulgoridae",2018-06-30,181
"626","6/16/18",1,"膜翅目","鐮蜂科","擬寄生者","","孕穗期","MC2","Dryinidae",2018-06-16,167
"628","6/30/18",8,"雙翅目","稈蠅科","掠食者","Anatrichus","乳熟期","MC3","Chloropidae",2018-06-30,181
"629","4/20/18",3,"雙翅目","長足虻科","掠食者","Medetera","分糵盛期","MC3","Dolichopodidae",2018-04-20,110
"630","5/3/18",1,"雙翅目","長足虻科","掠食者","Medetera","分糵盛期","MC3","Dolichopodidae",2018-05-03,123
"631","4/2/18",1,"雙翅目","長足虻科","掠食者","Medetera","分糵期","MC3","Dolichopodidae",2018-04-02,92
"632","4/20/18",31,"雙翅目","渚蠅科","中性物種","Psilopa","分糵盛期","MC3","Ephydridae",2018-04-20,110
"633","4/2/18",1,"雙翅目","渚蠅科","中性物種","Psilopa","分糵期","MC3","Ephydridae",2018-04-02,92
"634","3/15/18",1,"雙翅目","渚蠅科","中性物種","Psilopa","插秧","MC3","Ephydridae",2018-03-15,74
"635","4/20/18",2,"雙翅目","搖蚊科","中性物種","小刺搖蚊","分糵盛期","MC3","Chironomidae",2018-04-20,110
"636","5/3/18",2,"雙翅目","搖蚊科","中性物種","小刺搖蚊","分糵盛期","MC3","Chironomidae",2018-05-03,123
"637","6/2/18",2,"雙翅目","搖蚊科","中性物種","小刺搖蚊","孕穗期","MC3","Chironomidae",2018-06-02,153
"638","6/16/18",1,"鞘翅目","象鼻蟲科","稻害者","水稻水象鼻蟲","乳熟期","MC3","Curculionidae",2018-06-16,167
"639","4/20/18",3,"半翅目","稻蝨科","稻害者","白背飛蝨","分糵盛期","MC3","Delphacidae",2018-04-20,110
"640","5/3/18",2,"半翅目","稻蝨科","稻害者","白背飛蝨","分糵盛期","MC3","Delphacidae",2018-05-03,123
"641","6/2/18",38,"半翅目","稻蝨科","稻害者","白背飛蝨","孕穗期","MC3","Delphacidae",2018-06-02,153
"642","6/16/18",4,"半翅目","稻蝨科","稻害者","白背飛蝨","乳熟期","MC3","Delphacidae",2018-06-16,167
"643","6/16/18",1,"半翅目","蛛緣椿科","稻害者","禾蛛緣椿","乳熟期","MC3","Alydidae",2018-06-16,167
"644","4/20/18",56,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵盛期","MC3","Chironomidae",2018-04-20,110
"645","5/3/18",8,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵盛期","MC3","Chironomidae",2018-05-03,123
"646","4/20/18",29,"雙翅目","搖蚊科","中性物種","克利搖蚊","分糵盛期","MC3","Chironomidae",2018-04-20,110
"647","6/30/18",2,"雙翅目","搖蚊科","中性物種","克利搖蚊","乳熟期","MC3","Chironomidae",2018-06-30,181
"648","6/30/18",3,"雙翅目","渚蠅科","掠食者","泥渚蠅","乳熟期","MC3","Ephydridae",2018-06-30,181
"649","6/2/18",2,"雙翅目","沼蠅科","中性物種","長角沼蠅","孕穗期","MC3","Sciomyzidae",2018-06-02,153
"650","6/16/18",7,"雙翅目","沼蠅科","中性物種","長角沼蠅","乳熟期","MC3","Sciomyzidae",2018-06-16,167
"651","6/30/18",6,"雙翅目","沼蠅科","中性物種","長角沼蠅","乳熟期","MC3","Sciomyzidae",2018-06-30,181
"652","6/2/18",3,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","孕穗期","MC3","Cicadellidae",2018-06-02,153
"653","6/16/18",1,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","乳熟期","MC3","Cicadellidae",2018-06-16,167
"654","6/30/18",25,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","乳熟期","MC3","Cicadellidae",2018-06-30,181
"655","6/2/18",1,"膜翅目","緣腹細蜂科","擬寄生者","粒卵蜂","孕穗期","MC3","Scelionidae",2018-06-02,153
"656","6/30/18",16,"半翅目","稻蝨科","稻害者","斑飛蝨","乳熟期","MC3","Delphacidae",2018-06-30,181
"657","4/20/18",6,"蜘蛛目","長腳蛛科","掠食者","華麗長腳蛛","分糵盛期","MC3","Tetragnathidae",2018-04-20,110
"658","6/30/18",22,"半翅目","葉蟬科","稻害者","電光葉蟬","乳熟期","MC3","Cicadellidae",2018-06-30,181
"659","6/2/18",8,"半翅目","蔓椿科","稻害者","稻赤蔓椿","孕穗期","MC3","Pentatomidae",2018-06-02,153
"660","3/15/18",1,"纓翅目","管薊馬科","稻害者","稻管薊馬","插秧","MC3","Phlaeothripidae",2018-03-15,74
"661","6/2/18",1,"半翅目","稻蝨科","稻害者","褐飛蝨","孕穗期","MC3","Delphacidae",2018-06-02,153
"662","6/30/18",10,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","乳熟期","MC3","Coccinellidae",2018-06-30,181
"663","4/20/18",21,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵盛期","MC3","Chironomidae",2018-04-20,110
"664","4/2/18",26,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵期","MC3","Chironomidae",2018-04-02,92
"665","4/20/18",22,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","分糵盛期","MC3","Chironomidae",2018-04-20,110
"666","6/2/18",2,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","孕穗期","MC3","Chironomidae",2018-06-02,153
"667","6/30/18",1,"雙翅目","大附蠅科","中性物種","","乳熟期","MC3","Sphaeroceridae",2018-06-30,181
"668","4/20/18",1,"蜘蛛目","皿網蛛科","掠食者","","分糵盛期","MC3","Linyphiidae",2018-04-20,110
"669","6/2/18",2,"半翅目","地緣椿科","植食者","","孕穗期","MC3","Rhyparochromidae",2018-06-02,153
"670","6/30/18",2,"半翅目","盲椿科","稻害者","","乳熟期","MC3","Miridae",2018-06-30,181
"671","5/3/18",1,"膜翅目","金小蜂科","擬寄生者","","分糵盛期","MC3","Pteromalidae",2018-05-03,123
"672","5/18/18",1,"膜翅目","金小蜂科","擬寄生者","","孕穗期","MC3","Pteromalidae",2018-05-18,138
"673","6/30/18",1,"蜘蛛目","金蛛科","掠食者","","乳熟期","MC3","Araneidae",2018-06-30,181
"674","5/18/18",1,"雙翅目","長足虻科","掠食者","","孕穗期","MC3","Dolichopodidae",2018-05-18,138
"675","6/2/18",1,"雙翅目","長足虻科","掠食者","","孕穗期","MC3","Dolichopodidae",2018-06-02,153
"676","6/16/18",5,"雙翅目","長足虻科","掠食者","","乳熟期","MC3","Dolichopodidae",2018-06-16,167
"677","6/30/18",1,"雙翅目","長足虻科","掠食者","","乳熟期","MC3","Dolichopodidae",2018-06-30,181
"678","5/18/18",1,"蜘蛛目","長腳蛛科","掠食者","","孕穗期","MC3","Tetragnathidae",2018-05-18,138
"679","6/30/18",2,"半翅目","盾椿科","植食者","","乳熟期","MC3","Scutelleridae",2018-06-30,181
"680","4/20/18",1,"膜翅目","姬蜂科","擬寄生者","","分糵盛期","MC3","Ichneumonidae",2018-04-20,110
"681","5/18/18",1,"膜翅目","姬蜂科","擬寄生者","","孕穗期","MC3","Ichneumonidae",2018-05-18,138
"682","6/30/18",1,"膜翅目","姬蜂科","擬寄生者","","乳熟期","MC3","Ichneumonidae",2018-06-30,181
"683","5/18/18",1,"雙翅目","蚊科","中性物種","","孕穗期","MC3","Culicidae",2018-05-18,138
"684","6/2/18",1,"雙翅目","蚊科","中性物種","","孕穗期","MC3","Culicidae",2018-06-02,153
"685","5/3/18",2,"雙翅目","蚤蠅科","擬寄生者","","分糵盛期","MC3","Phoridae",2018-05-03,123
"686","5/18/18",8,"雙翅目","渚蠅科","中性物種","","孕穗期","MC3","Ephydridae",2018-05-18,138
"687","6/16/18",1,"雙翅目","渚蠅科","中性物種","","乳熟期","MC3","Ephydridae",2018-06-16,167
"688","5/18/18",2,"雙翅目","廁蠅科","中性物種","","孕穗期","MC3","Fanniidae",2018-05-18,138
"689","4/20/18",1,"雙翅目","稈蠅科","中性物種","","分糵盛期","MC3","Chloropidae",2018-04-20,110
"690","6/30/18",7,"雙翅目","稈蠅科","中性物種","","乳熟期","MC3","Chloropidae",2018-06-30,181
"691","5/18/18",1,"半翅目","蛛緣椿科","稻害者","","孕穗期","MC3","Alydidae",2018-05-18,138
"692","5/18/18",4,"雙翅目","搖蚊科","中性物種","","孕穗期","MC3","Chironomidae",2018-05-18,138
"693","3/15/18",1,"雙翅目","搖蚊科","中性物種","","插秧","MC3","Chironomidae",2018-03-15,74
"694","5/18/18",4,"半翅目","葉蟬科","稻害者","","孕穗期","MC3","Cicadellidae",2018-05-18,138
"695","5/18/18",11,"半翅目","稻蝨科","稻害者","","孕穗期","MC3","Delphacidae",2018-05-18,138
"696","6/30/18",1,"蜘蛛目","貓蛛科","掠食者","","乳熟期","MC3","Oxyopidae",2018-06-30,181
"697","6/2/18",1,"雙翅目","頭蠅科","擬寄生者","","孕穗期","MC3","Pipunculidae",2018-06-02,153
"698","6/16/18",2,"雙翅目","頭蠅科","擬寄生者","","乳熟期","MC3","Pipunculidae",2018-06-16,167
"699","6/2/18",1,"鞘翅目","隱翅蟲科","掠食者","","孕穗期","MC3","Staphylinidae",2018-06-02,153
"700","6/30/18",1,"半翅目","獵椿科","掠食者","","乳熟期","MC3","Reduviidae",2018-06-30,181
"701","3/15/18",1,"膜翅目","繭蜂科","擬寄生者","","插秧","MC3","Braconidae",2018-03-15,74
"702","5/18/18",1,"蜘蛛目","蟹蛛科","掠食者","","孕穗期","MC3","Thomisidae",2018-05-18,138
"703","5/18/18",3,"雙翅目","蠓科","中性物種","","孕穗期","MC3","Ceratopogonidae",2018-05-18,138
"704","3/15/18",2,"雙翅目","蠓科","中性物種","","插秧","MC3","Ceratopogonidae",2018-03-15,74
"705","6/30/18",3,"膜翅目","鐮蜂科","擬寄生者","","乳熟期","MC3","Dryinidae",2018-06-30,181
"706","6/16/18",5,"雙翅目","艷細蠅科","中性物種","","乳熟期","MC3","Sepsidae",2018-06-16,167
"708","5/18/18",2,"雙翅目","稈蠅科","掠食者","Anatrichus","孕穗期","LO1","Chloropidae",2018-05-18,138
"709","6/2/18",1,"雙翅目","稈蠅科","掠食者","Anatrichus","孕穗期","LO1","Chloropidae",2018-06-02,153
